ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
7836439,21061,13430,10251.18222,59,BAT2803411,14.33803684,E,A3,MORTGAGE,59606.573829999994,Source Verified,n,Credit card refinancing,24.69069732,0,0,9,0,10524,76.20219435,5,f,1328.6537050000002,0.019063569,1.940443968,0.223344257,0,INDIVIDUAL,120,0,24,322632,2136,0
44912182,21082,9554,10899.57456,59,BAT5629144,7.0346857620000005,B,B5,RENT,51408.12017,Not Verified,n,Debt consolidation,19.63607046,0,0,14,0,2141,36.40569467,27,f,4092.1142950000003,0.014142263,0.11290520300000001,0.353318756,0,INDIVIDUAL,131,0,47,643727,15427,0
69219647,14451,8695,8119.232873999999,59,BAT1780517,10.32200548,D,C3,RENT,76674.99454,Verified,n,Credit card refinancing,37.00281555,0,0,14,0,15690,63.67563015,23,w,2065.088645,0.06722257599999999,1.176178472,1.290543061,0,INDIVIDUAL,21,0,57,31256,7859,0
1577574,14640,21087,16759.462219999998,59,BAT4694572,8.975435512999999,D,C3,RENT,92403.22866000001,Not Verified,n,Home improvement,13.12182642,0,0,33,0,4070,73.17974468,22,w,528.547235,0.070248506,1.172393985,0.686328087,0,INDIVIDUAL,30,0,43,190385,35176,0
1522932,16937,11080,15098.08166,58,BAT1780517,14.30210186,C,D3,RENT,36969.68557,Not Verified,n,Credit card refinancing,12.09541795,0,0,10,0,5774,4.116066562,11,f,1836.062118,0.021846769,0.7702128509999999,0.383592761,0,INDIVIDUAL,89,0,49,108843,4480,0
13315953,18384,10922,15512.0752,58,BAT1586599,12.97173105,C,C4,MORTGAGE,68784.33703,Source Verified,n,Credit card refinancing,14.96318144,0,0,14,0,7806,72.50542005,29,f,315.9197962,0.04809816099999999,2.177530693,0.38982092799999996,0,INDIVIDUAL,10,0,30,183180,18277,0
9638650,31574,26323,13147.70956,58,BAT1780517,6.92980843,B,C3,MORTGAGE,55175.27792000001,Verified,n,Credit card refinancing,23.37486166,0,0,12,0,8133,83.04394735,19,w,551.0937153,0.020602401,5.2586926,0.306174626,0,INDIVIDUAL,11,0,27,227828,21621,0
8072418,12600,9315,27500.56821,58,BAT2575549,12.71771692,A,E3,RENT,42325.81127,Not Verified,n,Credit card refinancing,32.57869703,0,0,10,0,3096,43.71755696,10,w,284.5455394,0.014176613999999999,400.0007632,1.120464187,0,INDIVIDUAL,65,0,14,63332,12151,0
39913643,21924,33451,20950.410069999998,58,BAT4694572,16.90958629,C,B5,MORTGAGE,58627.35728,Not Verified,n,Credit card refinancing,14.841633999999999,0,0,11,0,4662,11.093163800000001,20,f,2734.633682,0.09628311,2.741286306,0.930547018,0,INDIVIDUAL,79,0,21,152628,13573,0
11904595,22665,11344,9652.680778,58,BAT1761981,5.418350665,A,C2,MORTGAGE,38809.82045,Not Verified,n,Debt consolidation,15.12747324,0,0,9,0,1250,56.85757978,17,f,1248.928203,0.000241626,8.003048851,1.452101698,0,INDIVIDUAL,88,0,28,18606,13459,0
34701165,2007,8831,13839.753340000001,59,BAT5489674,14.16333255,A,G2,MORTGAGE,68522.27743999999,Verified,n,Debt consolidation,18.95976708,0,0,11,0,5742,48.28578128,44,w,368.9449908,0.089492105,2.012825238,1.186157663,0,INDIVIDUAL,20,0,37,171292,22693,0
2794296,1647,10654,10410.16586,58,BAT2428731,20.86547931,C,A5,MORTGAGE,62336.4917,Source Verified,n,Home improvement,13.31877622,0,0,10,0,7170,76.83304605,17,f,3558.475146,0.06889189700000001,0.7339753920000001,1.242350901,0,INDIVIDUAL,152,0,48,381459,15311,0
48154551,17088,13758,6606.690689,59,BAT2575549,12.44813722,A,C4,MORTGAGE,58028.889220000005,Verified,n,Debt consolidation,22.65468261,0,0,28,0,9575,65.97409284,5,w,775.9340127,0.016818503999999998,1.2855115879999999,1.403490804,0,INDIVIDUAL,28,0,5,52374,19745,0
14675913,10100,20461,11046.7448,58,BAT4694572,10.2291821,B,A4,MORTGAGE,132540.2753,Verified,n,Credit card refinancing,17.29675779,0,0,19,0,5494,60.57435924,15,f,599.4338147999999,0.080144089,2.2624665619999997,0.9783496629999999,0,INDIVIDUAL,72,0,1,23837,40839,0
48506669,22046,6443,33666.20545,59,BAT4136152,14.96324449,C,F3,OWN,159243.7202,Not Verified,n,Debt consolidation,18.90987218,0,0,7,0,2098,37.64750851,17,f,2349.659811,0.047430396,5.44393542,0.48352920200000005,1,INDIVIDUAL,9,0,30,63339,45260,0
3750398,21359,11986,33174.51794,59,BAT4694572,13.60595282,C,E5,OWN,57005.70485,Source Verified,n,Debt consolidation,20.84764837,0,0,31,0,3127,60.85641277,27,w,3603.6423649999997,0.06093489,1.5846100969999999,1.00947656,0,INDIVIDUAL,15,0,34,218132,8822,0
6369200,29073,9017,6889.989661,59,BAT4351734,10.8760121,E,F4,RENT,61767.225860000006,Source Verified,n,Credit card refinancing,36.83446348,0,0,19,0,1861,41.889964899999995,31,f,3790.5410979999997,0.023395432999999997,3.0201000810000003,0.9900104609999999,0,INDIVIDUAL,73,0,4310,45031,13227,0
61440054,19011,18638,10796.11124,58,BAT2833642,15.9411256,A,D4,OWN,109761.08099999999,Source Verified,n,Bathroom,20.75878392,0,0,7,0,7629,60.24886844,22,w,640.2781687,0.09792503699999999,0.022667938999999998,0.9820464740000001,0,INDIVIDUAL,97,0,41,184842,33630,0
58522577,8519,8175,10744.84952,59,BAT5489674,19.71851107,D,B2,RENT,42176.08726,Source Verified,n,Credit card refinancing,14.6367085,1,0,24,0,5928,82.22414888,15,f,584.8283408,0.037749753,7.004819567,0.911369251,0,INDIVIDUAL,60,0,35,168288,2192,0
37662688,20610,8102,13899.858390000001,59,BAT3873588,15.79423895,B,C2,RENT,74104.22994,Not Verified,n,Credit card refinancing,11.1843136,1,0,5,0,1503,71.3873394,7,f,30.85002459,0.018478755,3.329163409,1.197178872,0,INDIVIDUAL,92,0,44,35001,17474,0
29441405,17028,6499,33571.75608,58,BAT5525466,8.034492848,A,E3,MORTGAGE,73448.76435,Source Verified,n,Credit card refinancing,17.68269113,0,0,5,0,1298,44.11630856,35,f,1155.801248,0.019890701,4.671453712,0.5851237810000001,0,INDIVIDUAL,17,0,23,237227,5887,1
55532362,27708,18950,15655.99165,59,BAT2833642,12.36693895,B,A5,MORTGAGE,47210.608680000005,Source Verified,n,Credit card refinancing,25.34393424,0,0,9,0,3894,56.99084886,15,f,3198.746301,0.003395162,2.66952728,0.126152475,0,INDIVIDUAL,57,0,35,237967,15809,0
39972930,22955,22542,8088.172143000001,59,BAT1930365,11.22952598,B,B2,MORTGAGE,106823.9128,Source Verified,n,Debt Consolidation,30.13444622,0,0,18,0,4650,18.52630785,18,w,4133.2738770000005,0.09511140800000001,10.1822986,1.558955408,0,INDIVIDUAL,35,0,36,167834,23851,0
8029099,6519,10809,9233.686709,59,BAT2078974,5.651541514,B,B1,RENT,98002.13721,Not Verified,n,Credit card refinancing,30.89567892,2,0,22,0,3035,49.4402799,34,w,240.18396439999998,0.004961905,1.8402133459999999,1.425187505,0,INDIVIDUAL,80,0,29,139904,7991,0
16667206,18621,30486,10592.331740000001,58,BAT3873588,11.906528300000002,C,E4,RENT,31244.082619999997,Verified,n,Credit card refinancing,33.56545834,1,0,9,0,430,58.35690624,13,f,575.2794431,0.052002734,7.030677532,0.112017517,0,INDIVIDUAL,73,0,47,86246,18458,0
2265297,14633,12751,12254.52256,59,BAT5714674,9.917493403,D,B3,RENT,88957.19614,Source Verified,n,Debt consolidation,22.84821349,0,0,12,0,1215,87.52338485,23,f,524.3829257,0.031768234,4.068921314,0.6687546870000001,0,INDIVIDUAL,22,0,37,360845,23295,0
5485498,27054,12931,14632.00751,59,BAT5341619,10.66142441,B,B1,MORTGAGE,63218.357939999994,Source Verified,n,Debt Consolidation,20.17787022,0,0,11,0,7411,56.03133497,21,w,6985.824833,0.093897058,1.643755307,0.71060344,0,INDIVIDUAL,97,0,8,8510,9712,0
34564185,21026,31181,23707.92663,59,BAT2833642,19.15597021,C,F5,MORTGAGE,38135.283639999994,Source Verified,n,Credit card refinancing,30.94600742,0,0,17,0,17989,89.20564744,37,w,4108.422672,0.033474767999999995,5.799705822999999,0.257352966,0,INDIVIDUAL,134,0,31,113272,99764,0
46704367,6930,22763,11237.974540000001,59,BAT4136152,17.06520737,B,A4,RENT,70254.01884,Verified,n,Credit card refinancing,33.08487522,2,0,10,0,13925,78.52694100000001,17,f,572.3286536,9.522820382999999,1244.913831,1.090659099,0,INDIVIDUAL,98,0,14,391394,22296,0
4265033,5032,26533,23712.16015,59,BAT2333412,12.364727400000001,E,A3,MORTGAGE,29313.268360000002,Verified,n,Debt consolidation,32.13984641,1,0,14,0,2506,40.06680578,28,w,900.2197053,0.063282027,902.328032,0.8636322740000001,0,INDIVIDUAL,12,0,2,48206,31780,0
48444913,17591,33336,11986.891290000001,59,BAT2575549,6.228445151,B,C1,MORTGAGE,63601.28425,Verified,n,Debt consolidation,19.14476201,0,0,32,0,1339,99.86603831,12,w,1154.281994,0.122782843,3.065083125,0.013467983999999999,0,INDIVIDUAL,67,0,25,80387,4442,0
4679091,11663,10850,10051.899879999999,59,BAT2522922,9.511885442,D,B1,MORTGAGE,61701.61065,Source Verified,n,Credit card refinancing,25.53233509,0,0,17,0,18358,66.20089271,11,w,103.27435890000001,0.060303288,9.145997117,0.5371250089999999,0,INDIVIDUAL,33,0,1630,268746,29181,0
13992738,8520,26470,21518.06389,59,BAT5629144,5.482870257,F,B1,RENT,22750.90018,Verified,n,Debt consolidation,11.17514168,0,0,15,0,7636,75.6973993,19,f,1754.8791809999998,0.066314422,3.664444982,0.069568088,0,INDIVIDUAL,138,0,16,64262,5159,0
5059735,19157,11446,14848.785409999999,58,BAT2803411,9.193683522999999,B,G2,RENT,59443.99882000001,Verified,n,Credit card refinancing,25.32466364,0,0,11,0,2403,75.39708819,13,f,2644.972382,0.00668508,4.256144529,0.7712399209999999,0,INDIVIDUAL,105,0,16,45222,100901,0
9763779,21074,23518,13237.05667,58,BAT1780517,9.756272374,C,E4,RENT,59234.1144,Not Verified,n,Credit card refinancing,34.46994664,0,0,12,0,5917,85.27675384,39,f,795.6311122000001,0.030521872999999998,2.897991365,0.567860058,0,INDIVIDUAL,79,0,26,100987,24653,0
2350382,15898,13295,26237.542380000003,59,BAT4694572,9.166088371,A,D2,MORTGAGE,205354.1097,Source Verified,n,Credit card refinancing,34.30330642,0,0,30,0,5131,51.07958399,33,f,686.8201712,0.065447052,8.221268105,0.193678422,0,INDIVIDUAL,16,0,13,235208,54945,0
4332816,32215,24146,22039.639619999998,59,BAT2803411,12.17131449,E,B4,MORTGAGE,108793.2098,Source Verified,n,Credit card refinancing,27.47022981,0,0,6,0,10097,72.29573474,23,f,1519.510751,0.025237737000000003,1.857207447,1.108407924,0,INDIVIDUAL,90,0,33,40260,11409,0
4911973,28370,6877,12251.925290000001,59,BAT5525466,9.364768902,C,A2,RENT,70019.24155,Verified,n,Debt consolidation,19.3304019,0,0,25,0,26687,13.81620194,21,w,707.8735598,0.017123125,9.665540024,0.557332056,0,INDIVIDUAL,41,0,16,385025,2777,0
42686890,16391,5544,17020.36957,59,BAT2252229,15.47981958,E,D4,MORTGAGE,48479.88858,Source Verified,n,Other,5.402477772999999,1,0,13,0,3121,41.08313732,15,f,618.1543174999999,0.037569056,3.446184452,0.96995207,0,INDIVIDUAL,29,0,27,78040,6426,0
49384860,7734,4364,11075.026829999999,59,BAT5525466,9.952240385,G,C2,MORTGAGE,108597.3551,Source Verified,n,Debt consolidation,33.57203459,0,0,13,0,3700,88.47919870000001,18,w,399.3359193,0.041136156,5.225706624,0.33709055299999996,0,INDIVIDUAL,159,0,18,152985,32541,0
12057694,6037,11254,9884.287558,58,BAT2333412,15.37207666,C,C4,MORTGAGE,65597.45265,Source Verified,n,Credit card refinancing,7.694641396000001,1,0,22,0,6116,35.56879976,24,f,3922.4463509999996,0.031694645,0.74372839,0.920644784,0,INDIVIDUAL,73,0,53,36225,34549,0
22925008,10209,15633,21892.10321,59,BAT4351734,8.358980851,C,C3,OWN,94141.53785,Source Verified,n,Debt consolidation,12.01477517,0,0,12,0,2344,45.94355501,22,f,2011.5247550000001,0.036497399,3.49002236,0.562472216,0,INDIVIDUAL,6,0,45,242544,19877,1
3474994,13114,22244,6175.687327000001,58,BAT4694572,7.515752725,A,D4,OWN,29905.611869999997,Not Verified,n,Debt consolidation,19.59519474,0,0,24,0,16161,57.95463368,16,f,1262.229307,0.11343702900000001,3.08894908,1.234303051,0,INDIVIDUAL,108,0,34,164560,5951,1
64849024,14280,18987,4480.714129999999,58,BAT5525466,15.09765223,A,B4,MORTGAGE,43438.62609,Source Verified,n,Debt consolidation,23.14739494,0,0,12,0,1166,55.18380699,21,f,3849.0726240000004,0.006333473,4.568980937,1.128270828,0,INDIVIDUAL,54,0,54,403379,40251,0
45481406,17778,20676,32513.73281,59,BAT1766061,13.22122272,D,D4,OWN,57067.05287000001,Not Verified,n,Credit card refinancing,17.53300036,1,0,17,0,7965,50.55644164,16,f,1560.031813,0.071459566,4.049871112,0.535780454,0,INDIVIDUAL,103,0,48,253344,20286,0
34709857,3772,7682,27371.406989999996,59,BAT2575549,16.57143667,B,B5,MORTGAGE,54812.7968,Not Verified,n,Debt Consolidation,38.24998789,0,0,9,0,8086,22.92271149,25,f,1831.272902,0.048398174,1.002717838,0.33580248100000004,0,INDIVIDUAL,56,0,1489,162606,51994,0
59328183,20558,32035,7931.279906000001,58,BAT5525466,18.25892826,B,C2,RENT,52529.02633,Source Verified,n,Credit card refinancing,12.15278429,0,0,15,0,8685,61.2534344,22,f,3202.6439379999997,0.10768010800000001,1991.948645,1.352950703,0,INDIVIDUAL,63,0,26,86726,6281,0
25580430,24704,21527,8829.891336,59,BAT4271519,15.50321256,B,D4,RENT,100885.4015,Not Verified,n,Debt consolidation,17.25892107,0,1,13,0,800,53.66626127,14,w,853.5968944,0.018333905,0.237476715,0.7305353370000001,0,INDIVIDUAL,43,0,4585,78370,17035,1
26687373,19337,16090,21485.5867,59,BAT4694572,14.21192734,D,B1,RENT,59178.172629999994,Source Verified,n,Credit card refinancing,11.73957104,0,0,10,0,10348,77.93137374,21,f,638.3018745,0.034943463,1.224922461,0.7621942829999999,0,INDIVIDUAL,40,0,13,262455,7171,1
7110937,31723,26308,23753.53213,58,BAT5547201,9.522336064,C,B5,RENT,27579.72355,Not Verified,n,Debt consolidation,33.64931835,0,0,12,0,3675,13.82370356,16,f,1285.252093,0.07392296,3.9322554110000003,1.288260555,0,INDIVIDUAL,41,0,28,30930,7760,0
3560187,22307,11248,22058.14879,59,BAT1930365,10.58299641,C,E5,RENT,43911.83615,Source Verified,n,Home improvement,19.61510327,0,0,10,0,7768,75.79112545,7,f,2460.8003949999998,0.077886498,9.183667759,0.42975552100000003,0,INDIVIDUAL,40,0,54,350842,16243,0
1699660,18249,9622,29918.974830000003,59,BAT3193689,10.28123976,E,A2,MORTGAGE,55653.587999999996,Verified,n,Loan Consolidation,13.20866674,1,0,9,0,8973,26.87035439,20,f,626.5175,0.039468322,5.160721552,1.114387067,0,INDIVIDUAL,17,0,1163,365340,8047,0
19564570,9481,17398,9487.746635,59,BAT5629144,10.83583913,C,G5,MORTGAGE,79327.28465,Verified,n,Credit card refinancing,21.62565965,1,0,16,0,43,41.26577369,15,w,2884.45537,0.000569644,5.7802972079999995,0.9539101390000001,0,INDIVIDUAL,83,0,36,179373,7584,0
5403912,5936,16726,4948.352336,58,BAT2078974,6.765292007999999,C,D1,RENT,43230.260819999996,Not Verified,n,Debt consolidation,34.06845987,0,0,10,0,9440,54.56017226,4,f,5494.906302,0.011935145,2.3814231980000002,0.519335361,0,INDIVIDUAL,99,0,44,275703,10671,0
4366877,33437,22426,13141.85938,59,BAT5629144,6.833465255,A,D1,OWN,90818.82783,Source Verified,n,Credit card refinancing,8.664940401,0,0,20,1,12950,45.50568189,20,w,536.7878371999999,0.042477049,3.926579718,0.583955001,1,INDIVIDUAL,107,0,6,90035,23134,0
47389112,16747,31998,26393.7264,59,BAT5489674,9.656627201000001,B,B3,RENT,58171.458470000005,Source Verified,n,Credit card refinancing,14.95480581,0,0,13,0,850,63.05345211,36,w,4976.026078,0.08589851300000001,2178.947558,0.66377963,0,INDIVIDUAL,124,0,23,327725,41673,0
3711934,27662,33072,7060.447242,58,BAT1930365,6.251806922999999,B,C1,MORTGAGE,35970.63,Source Verified,n,Debt consolidation,35.55875187,2,0,11,0,3610,31.70227096,23,f,1657.0378,0.062752463,1.00445784,0.21228438100000002,0,INDIVIDUAL,147,0,48,93375,2481,0
6076767,23446,7832,8976.908216,59,BAT2252229,12.28563099,B,D3,MORTGAGE,48121.69388,Verified,n,Credit card refinancing,38.43096277,1,1,19,1,5965,89.48465013,20,f,1814.5008690000002,0.064003267,5.871557563,0.46384854600000003,0,INDIVIDUAL,70,0,30,119415,18083,0
1877586,6980,7883,21052.56051,59,BAT3461431,13.32121658,C,D3,MORTGAGE,90649.35174,Source Verified,n,Credit card refinancing,34.65522256,0,0,8,0,6691,33.68628418,16,f,2003.543945,0.066379219,3.348681332,0.51834288,0,INDIVIDUAL,132,0,30,46290,50831,0
2070660,3690,8800,15254.629640000001,58,BAT3461431,10.22097148,E,B4,RENT,59152.94576,Source Verified,n,Credit card refinancing,26.05660015,0,0,10,0,16681,95.4892411,20,w,1468.370003,0.04096428,6.360925792000001,0.742252122,0,INDIVIDUAL,83,0,3,523831,33867,0
7101420,16161,6717,32927.98651,59,BAT1780517,8.36620365,B,E5,MORTGAGE,75783.09951,Source Verified,n,Debt consolidation,37.59609964,0,1,27,0,1894,69.60198336,10,f,267.4667253,0.12716085,11.30630078,1.0388959229999999,0,INDIVIDUAL,19,0,2,20311,5059,0
12633758,14247,8604,11460.89236,59,BAT2136391,9.095694343,A,C1,MORTGAGE,90359.06682000001,Verified,n,Credit card refinancing,29.90917918,0,0,10,0,1139,67.54090251,26,w,1973.7271850000002,0.064274867,8.142204974,0.514958369,0,INDIVIDUAL,85,0,54,85048,14783,0
61828811,9658,22681,17169.53272,59,BAT3461431,17.54795582,D,A4,RENT,70524.16471,Verified,n,Credit Card Payoff,32.82320989,0,0,11,0,10796,65.46662508,9,w,562.7025852,0.036133219,2.119383666,1.269893077,0,INDIVIDUAL,73,0,13,286030,16264,0
4879986,15169,5241,12128.86564,58,BAT1586599,12.04067223,C,C5,RENT,64182.41369,Verified,n,Debt consolidation,27.99319309,0,0,28,0,637,47.11900824,19,w,344.18395360000005,0.071249519,1.771516174,0.755667695,0,INDIVIDUAL,62,0,28,421901,29124,0
11790831,28349,19807,16023.78635,58,BAT1184694,16.68055942,E,C1,OWN,78813.2751,Source Verified,n,Debt consolidation,15.92810937,0,0,8,0,182,56.05549338,20,f,298.7181023,0.053928627,3.8407586030000003,1.157138955,0,INDIVIDUAL,73,0,18,243576,47272,1
16867268,15946,6317,22492.353059999998,59,BAT3461431,10.05957973,C,E5,RENT,63334.54464,Not Verified,n,Major purchase,20.57596773,1,0,13,0,13205,51.13856942,32,w,484.7904138,0.054186026,5.264340914,0.514814729,0,INDIVIDUAL,93,0,2030,35221,43352,0
15238280,12744,9273,10725.18549,58,BAT2558388,10.80275771,A,D4,MORTGAGE,102390.4174,Source Verified,n,Debt consolidation,39.08746735,0,0,13,0,10876,42.76438235,23,w,1367.013152,0.08892111300000001,3.495803628,1.101376931,0,INDIVIDUAL,108,0,30,37639,4202,0
26964726,30648,6205,10076.239090000001,59,BAT2428731,12.75654288,B,E1,RENT,101024.0384,Source Verified,n,Credit card refinancing,20.01913046,0,2,12,0,3437,75.1984446,9,w,370.9264217,0.128592873,2.043957964,0.500249446,0,INDIVIDUAL,67,0,38,47854,11594,0
34870505,17333,31906,7035.168608,59,BAT1780517,11.61674226,B,F1,RENT,31259.735480000003,Source Verified,n,Credit card refinancing,33.460312300000005,0,0,14,1,6414,58.53032159,17,w,3293.4722890000003,0.056742509000000003,1.619541621,0.613907695,0,INDIVIDUAL,114,0,50,167083,8606,1
3793794,21317,11325,14379.846169999999,58,BAT3873588,13.41590467,B,D1,RENT,141865.4364,Source Verified,n,Debt consolidation,31.35013828,0,0,25,0,6386,55.80562007,27,w,370.72280839999996,0.000685207,5.385890026,0.8518790390000001,0,INDIVIDUAL,133,0,10,29217,3874,0
17232117,15289,22440,9583.127362000001,59,BAT2078974,9.46404531,C,C3,MORTGAGE,54073.20386,Verified,n,Credit card refinancing,15.71936509,0,0,11,0,865,80.48167422,19,f,1282.346507,0.054013267000000004,5.842782519,0.818385072,0,INDIVIDUAL,109,0,15,74499,29791,0
66772504,32306,31117,7904.6389,59,BAT5525466,14.86555506,A,C2,MORTGAGE,86876.23286,Not Verified,n,Credit card refinancing,28.57103938,0,0,27,0,1575,62.72843415,12,f,3757.842809,0.02055045,4.561301618,0.6632325929999999,0,INDIVIDUAL,129,0,16,136249,3303,0
4052776,21663,17907,7537.479225,59,BAT4694572,9.885779791000001,E,D1,RENT,116092.8517,Not Verified,n,Debt consolidation,15.51040051,1,0,14,0,4263,60.84118666,24,f,54.1757562,0.001519775,1.320593903,0.815553254,0,INDIVIDUAL,72,0,1352,31952,16672,0
28976349,8548,33452,23225.04794,59,BAT2252229,12.40130783,A,D1,RENT,34156.08372,Source Verified,n,Credit card refinancing,30.90216306,0,0,7,0,26811,45.37320736,23,f,1534.812639,0.002170855,5.217838558,0.701871444,0,INDIVIDUAL,13,0,24,58202,30928,0
67987590,29123,31551,22057.2527,58,BAT2803411,7.578669003,F,A1,RENT,134269.7514,Verified,n,Personal Loan,24.24367486,2,0,34,0,10135,71.54406599,15,w,2231.072131,0.028269039,5.548939067,0.09073763300000001,0,INDIVIDUAL,142,0,39,38787,4351,0
3866587,11010,5836,11089.22779,59,BAT2252229,13.51806818,A,C1,MORTGAGE,76740.61954,Source Verified,n,Debt consolidation,27.42799524,0,0,36,0,3708,37.4817373,7,w,3161.073332,0.016348225,0.149094652,0.26525286,0,INDIVIDUAL,13,0,52,209826,9475,0
12577066,21094,4480,12096.7479,59,BAT4694572,10.71865681,C,E5,OWN,74273.88535,Verified,n,Credit card refinancing,13.71286724,0,0,24,0,45645,56.39028597,17,f,248.26849539999998,0.039582492999999996,3.168646485,1.169611152,0,INDIVIDUAL,80,0,30,29042,51931,0
40963232,7271,17157,11003.65558,59,BAT4271519,13.16238733,B,B2,MORTGAGE,26880.65431,Source Verified,n,Credit card refinancing,32.18092658,0,0,12,0,3849,73.23633733,5,w,1882.227832,0.049760137999999995,3.309798352,1.4211256719999998,0,INDIVIDUAL,10,0,13,162919,5196,0
63231486,11218,15210,8371.833814,59,BAT3726927,19.60084862,C,E5,MORTGAGE,326910.4923,Not Verified,n,Other,29.16560057,0,0,9,0,15195,58.82614316,5,f,506.15107800000004,0.068673413,5.192395423,1.51480397,0,INDIVIDUAL,152,0,30,261059,25188,0
13034190,17891,5277,31299.737269999998,59,BAT2003848,11.2497969,C,B2,RENT,185383.8524,Source Verified,n,Credit card refinancing,19.1547497,2,0,10,0,11978,18.95869456,7,w,629.3735619,0.035979468,6.114924595,0.539295309,0,INDIVIDUAL,28,0,22,63490,4881,0
2568068,14467,32174,8666.690187999999,59,BAT3873588,15.80359403,A,B2,MORTGAGE,114353.101,Source Verified,n,Medical expenses,26.28814178,0,0,22,0,8479,0.054950741,18,w,1741.800063,0.033909324,3.296857132,0.129792119,0,INDIVIDUAL,39,0,46,172520,1335,0
1811526,7697,34307,13776.696069999998,58,BAT3461431,8.815729933,E,B4,RENT,67091.86233999999,Not Verified,n,Credit card refinancing,34.783671500000004,0,0,13,0,14498,73.24569645,20,w,445.66814869999996,0.047093570999999994,1.648586097,0.606520779,0,INDIVIDUAL,86,0,26,389559,5212,0
5606678,27464,12298,4858.659915,58,BAT4351734,5.412470292,C,B1,MORTGAGE,57372.55109,Source Verified,n,Debt consolidation,25.80689877,0,0,23,0,2677,65.34535989999999,25,w,1962.218359,0.011816028000000001,0.723027167,1.02437648,0,INDIVIDUAL,15,0,38,252660,15403,0
15635936,16782,15322,20482.97548,59,BAT2803411,14.16249177,F,F2,MORTGAGE,40218.75941,Verified,n,Debt consolidation,27.87944882,0,2,11,0,1073,72.43872990000001,11,f,479.83971610000003,5.604114924,2.8373064119999998,0.575606455,0,INDIVIDUAL,12,0,24,319356,6642,0
8496484,23168,6433,11770.309490000001,58,BAT5924421,11.65001967,B,G1,OWN,43005.65145,Not Verified,n,Debt consolidation,22.84660026,0,0,7,1,7513,61.84776851,23,f,1099.868465,0.009880714,5.103480097,1.336097082,0,INDIVIDUAL,92,0,5,86392,26581,0
46671668,14362,10860,9307.303637,58,BAT2252229,8.439528862000001,A,D3,OWN,52930.48812,Source Verified,n,Debt consolidation,38.10133605,0,0,9,0,460,49.02261989,13,f,3437.6399770000003,0.051182314000000007,6.150505742000001,1.079348975,0,INDIVIDUAL,56,0,19,386114,40418,0
5388477,14991,17810,9563.307863,58,BAT5489674,11.28317087,B,B4,RENT,52207.88296,Not Verified,n,Credit card refinancing,36.98489459,0,0,28,0,2166,31.97968378,15,w,711.6061057000001,0.07700858,8.844088556,1.0989001040000002,0,INDIVIDUAL,98,0,36,57177,15787,0
42048155,7125,19997,12244.331740000001,58,BAT1586599,10.54637842,C,B2,RENT,158196.029,Source Verified,n,Other,36.63807997,0,1,10,0,2951,87.60221675,17,f,1243.756863,0.032206427999999995,3.371879204,0.431954048,0,INDIVIDUAL,92,0,22,139141,13885,0
16843520,14745,8170,12547.08927,58,BAT1586599,10.23259724,A,A2,OWN,49225.61423,Verified,n,Debt consolidation,23.24380016,1,1,17,0,5945,50.39894772,5,w,224.73111740000002,0.067416484,3.844734327,0.19055388399999998,0,INDIVIDUAL,12,0,40,96282,7347,1
28194926,31062,7682,15973.413019999998,59,BAT4271519,11.36146707,D,F5,OWN,49175.4264,Verified,n,Major purchase,13.53467662,0,2,9,0,10320,65.42585517,14,f,4211.079157,0.043516382,1.320245032,0.058048935999999995,0,INDIVIDUAL,104,0,508,514823,7618,0
39265134,12745,8667,20359.7266,58,BAT2136391,13.12968226,B,B5,MORTGAGE,98897.34689,Not Verified,n,Debt consolidation,36.01495668,0,0,8,0,2531,36.91292048,15,f,3117.489551,0.064150846,6.028102082999999,0.8671024559999999,0,INDIVIDUAL,151,0,47,407714,41762,0
40216826,8999,12913,9632.421831,59,BAT1930365,8.871218951,A,D3,MORTGAGE,82928.51839,Not Verified,n,Debt Consolidation,17.37442168,0,0,10,0,7663,46.9717932,9,w,1134.009047,0.056755478,3.069911322,1.220942298,0,INDIVIDUAL,55,0,9,131599,59942,0
62694175,17088,11045,24932.96379,58,BAT1930365,6.536731979,A,B3,RENT,148774.4584,Not Verified,n,Debt consolidation,11.53696506,0,1,12,0,7267,58.680912,23,f,1996.756102,0.045789551,1.505226509,0.784632049,0,INDIVIDUAL,36,0,32,48606,23530,0
51149447,19326,1087,26779.72636,36,BAT2803411,6.346141328,A,B3,OWN,86477.33081,Source Verified,n,Credit card refinancing,21.39121887,0,1,11,0,10388,67.08807519999999,21,f,687.1397234,0.003153198,3.619229012,0.350962272,0,INDIVIDUAL,62,0,37,119926,3490,0
