"V8201","V8202","V8203","V8204","V8205","V8206","V8207","V8208","V8209","V8210","V8211","V8212","V8213","V8214","V8215","V8216","V8217","V8218","V8219","V8220","V8221","V8222","V8223","V8224","V8225","V8226","V8227","V8228","V8229","V8230","V8231","V8232","V8233","V8234","V8235","V8236","V8237","V8238","V8239","V8240","V8241","V8242","V8243","V8244","V8245","V8246","V8247","V8248","V8249","V8250","V8251","V8252","V8253","V8254","V8255","V8256","V8257","V8258","V8259","V8260","V8261","V8262","V8263","V8264","V8265","V8266","V8267","V8268","V8269","V8270","V8271","V8272","V8273","V8274","V8275","V8276","V8277","V8278","V8279","V8280","V8281","V8282","V8283","V8284","V8285","V8286","V8287","V8288","V8289","V8290","V8291","V8292","V8293","V8294","V8295","V8296","V8297","V8298","V8299","V8300","V8301","V8302","V8303","V8304","V8305","V8306","V8307","V8308","V8309","V8310","V8311","V8312","V8313","V8314","V8315","V8316","V8317","V8318","V8319","V8320","V8321","V8322","V8323","V8324","V8325","V8326","V8327","V8328","V8329","V8330","V8331","V8332","V8333","V8334","V8335","V8336","V8337","V8338","V8339","V8340","V8341","V8342","V8343","V8344","V8345","V8346","V8347","V8348","V8349","V8350","V8351","V8352","V8353","V8354","V8355","V8356","V8357","V8358","V8359","V8360","V8361","V8362","V8363","V8364","V8365","V8366","V8367","V8368","V8369","V8370","V8371","V8372","V8373","V8374","V8375","V8376","V8377","V8378","V8379","V8380","V8381","V8382","V8383","V8384","V8385","V8386","V8387","V8388","V8389","V8390","V8391","V8392","V8393","V8394","V8395","V8396","V8397","V8398","V8399","V8400","V8401","V8402","V8403","V8404","V8405","V8406","V8407","V8408","V8409","V8410","V8411","V8412","V8413","V8414","V8415","V8416","V8417","V8418","V8419","V8420","V8421","V8422","V8423","V8424","V8425","V8426","V8427","V8428","V8429","V8430","V8431","V8432","V8433","V8434","V8435","V8436","V8437","V8438","V8439","V8440","V8441","V8442","V8443","V8444","V8445","V8446","V8447","V8448","V8449","V8450","V8451","V8452","V8453","V8454","V8455","V8456","V8457","V8458","V8459","V8460","V8461","V8462","V8463","V8464","V8465","V8466","V8467","V8468","V8469","V8470","V8471","V8472","V8473","V8474","V8475","V8476","V8477","V8478","V8479","V8480","V8481","V8482","V8483","V8484","V8485","V8486","V8487","V8488","V8489","V8490","V8491","V8492","V8493","V8494","V8495","V8496","V8497","V8498","V8499","V8500","V8501","V8502","V8503","V8504","V8505","V8506","V8507","V8508","V8509","V8510","V8511","V8512","V8513","V8514","V8515","V8516","V8517","V8518","V8519","V8520","V8521","V8522","V8523","V8524","V8525","V8526","V8527","V8528","V8529","V8530","V8531","V8532","V8533","V8534","V8535","V8536","V8537","V8538","V8539","V8540","V8541","V8542","V8543","V8544","V8545","V8546","V8547","V8548","V8549","V8550","V8551","V8552","V8553","V8554","V8555","V8556","V8557","V8558","V8559","V8560","V8561","V8562","V8563","V8564","V8565","V8566","V8567","V8568","V8569","V8570","V8571","V8572","V8573","V8574","V8575","V8576","V8577","V8578","V8579","V8580","V8581","V8582","V8583","V8584","V8585","V8586","V8587","V8588","V8589","V8590","V8591","V8592","V8593","V8594","V8595","V8596","V8597","V8598","V8599","V8600","V8601","V8602","V8603","V8604","V8605","V8606","V8607","V8608","V8609","V8610","V8611","V8612","V8613","V8614","V8615","V8616","V8617","V8618","V8619","V8620","V8621","V8622","V8623","V8624","V8625","V8626","V8627","V8628","V8629","V8630","V8631","V8632","V8633","V8634","V8635","V8636","V8637","V8638","V8639","V8640","V8641","V8642","V8643","V8644","V8645","V8646","V8647","V8648","V8649","V8650","V8651","V8652","V8653","V8654","V8655","V8656","V8657","V8658","V8659","V8660","V8661","V8662","V8663","V8664","V8665","V8666","V8667","V8668","V8669","V8670","V8671","V8672","V8673","V8674","V8675","V8676","V8677","V8678","V8679","V8680","V8681","V8682","V8683","V8684","V8685","V8686","V8687","V8688","V8689","V8690","V8691","V8692","V8693","V8694","V8695","V8696","V8697","V8698","V8699","V8700","V8701","V8702","V8703","V8704","V8705","V8706","V8707","V8708","V8709","V8710","V8711","V8712","V8713","V8714","V8715","V8716","V8717","V8718","V8719","V8720","V8721","V8722","V8723","V8724","V8725","V8726","V8727","V8728","V8729","V8730","V8731","V8732","V8733","V8734","V8735","V8736","V8737","V8738","V8739","V8740"
"3","420","31","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1560","0","0","0","0","0","0","1275","0","0","0","520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.30","1922","0","0","0","2080","0","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","393","3449","1152","3337","2377","2385","2093","5605","1570","5975","1834","3971","5802","4742","315","11","1","49","2","0","0","0","5","0","0","4","2","0","5","5","5","0","0","0","5","0","8","0","0","1","1","1","1","1","132","952","18","1","4.79","1","6.00","0.00","0.00","0","0.00","18","0","0","5","0","1","7","1","3","5","0","5","0","43","30","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","5","5","2","5","0","2","67","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","5","0","5","0","5","0","5","0","0","0","5","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","39","0","32","0","7","4","1","19","17","0","2","2","3","1","3","31","0","1","1","9","0","5","4","3","5","25","18","50","2","11","0","0","0","5","0","0","0","0","0","1","1","1","777","19","0","0","0","0","0","0","0","0","0","0","0","8000","8000","4.16","393","6.27","0.00","1","1","3","3","1","0","0","0","3900","5","0.3","1","4","0","3","0","3","1","2","0","0","0","0","0","0","0","0","0","2","2","82","1","26","0","0.00","0","2","0","0","0","0","0","0","0","0","4729"
"3","421","31","0","0","0","0","0","1","0","0","0","0","0","1","0","55000","0","1800","0","0","0","0","0","1230","0","0","2657","0","0","0","64","0","0","0","0","0","1950","0","0","0","0","0","0","0","0","0","2","3","3","21.90","3587","0","0","0","4680","0","780","0","0","0","0","0","0","18000","0","0","0","0","0","0","0","6400","0","0","0","0","0","348","0","0","1","24748","99999","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","868","3275","2737","2196","2475","612","205","1061","1288","2691","3462","4071","6060","3671","315","29","3","52","1","50","1","16","1","2","9000","6","3","4","5","1","0","0","0","0","5","0","5","0","0","1","2","5","5","0","180","245","339","1","6.77","5","0.00","0.00","0.00","0","0.00","180","0","0","5","0","1","1","1","2","5","0","5","0","49","54","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00","5","5","0","0","0","10","5","0","2","62","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","60","283","697","3","0.00","4.25","0","60","0","5","0","5","0","1","2","5","0","5","0","50","39","5","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","1","1","5","0","5","0","1","5","0","5","11","5","0","0","0","6","4","1","1","0","0","5","31","0","31","0","1","4","5","19","17","10","5","2","1","5","2","31","0","2","2","1","0","3","7","3","5","28","28","0","0","12","0","0","0","5","0","0","0","0","0","2","1","3","2880","24","0","0","0","0","0","0","0","0","0","0","0","24748","18000","6.90","1196","6.77","3.28","1","1","1","1","1","1","1","0","9167","6","0.5","2","4","4","4","3","1","6","5","0","0","0","0","1","0","0","0","0","1","3","181","1","28","0","0.00","0","1","1","0","0","0","0","0","0","0","7316"
"3","422","39","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","1200","0","700","0","0","2040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","15.90","2604","0","0","0","1040","0","260","0","0","0","0","0","0","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11000","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6287","3920","2637","4741","4742","5105","5144","4535","2736","4621","4750","5744","2930","2290","313","25","3","27","2","0","2","2","1","1","20000","3","2","0","5","8","0","0","4","1","1","8","1","1","5","1","1","5","5","0","84","162","308","3","0.00","0","0.00","4.88","7.32","0","0.00","48","0","0","5","0","5","0","1","1","5","0","5","0","51","40","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","5","5","10","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","5","0","5","0","5","0","0","0","5","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","39","0","39","0","6","6","5","1","0","0","1","1","5","5","3","39","0","1","1","5","9","1","3","3","5","3","0","41","0","12","0","0","0","1","2","0","0","0","0","1","1","3","965","19","0","0","0","0","0","0","0","0","0","0","0","11000","11000","4.22","868","5.39","0.00","3","3","3","3","1","0","0","0","4000","3","1.0","1","2","0","5","0","5","2","2","1","0","1","0","0","0","0","0","0","2","4","22","6","3","0","0.00","0","2","0","0","4463","1","0","0","0","0","7323"
"3","423","39","0","0","0","0","0","1","1","1","6","0","0","2","0","0","0","0","0","120","0","0","0","1440","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","5","32.80","4521","6","129","0","1440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","3010","0","0","0","0","0","0","0","0","0","0","3010","13000","5","2","0","0","0","0","0","0","0","0","0","0","0","0","2000","13000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","6104","4068","4523","2741","3162","5032","3804","4646","2732","4996","4704","5725","4896","3342","313","35","6","72","2","0","3","1","1","1","5000","4","3","4","1","5","1","5","0","0","5","0","5","0","0","5","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","5","0","5","0","5","0","5","0","0","0","1","1","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","39","0","39","0","8","7","5","27","0","0","1","0","4","5","1","39","0","1","1","9","0","1","1","2","5","42","40","50","0","6","5","0","9","0","0","0","0","0","0","7","1","6","0","0","693","18","0","0","0","0","0","0","0","0","693","16010","0","3.54","1535","0.00","0.00","3","3","3","3","1","0","0","0","300","2","1.5","3","6","0","2","0","3","4","2","2","0","1","0","0","0","0","0","0","2","4","22","1","3","0","0.00","0","2","0","0","0","0","0","0","0","0","12058"
"3","424","21","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1800","0","0","0","0","0","0","2205","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.90","2105","0","0","0","2600","0","1040","0","0","0","0","0","0","7000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7000","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6625","1894","4020","4797","4546","1949","2558","1207","4329","1312","2492","3643","33","3334","316","18","1","52","1","0","0","0","5","0","0","3","1","0","5","5","5","0","0","0","5","0","5","0","0","1","2","5","5","0","120","245","628","1","3.33","5","0.00","0.00","0.00","0","0.00","84","0","0","5","0","1","1","1","2","5","0","5","0","49","45","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","1","0","0","1","5","0","2","98","5","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","5","0","5","0","5","0","0","0","5","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","39","0","39","0","1","4","5","24","20","18","8","5","4","1","2","32","0","1","2","5","5","3","3","2","5","29","29","0","0","9","0","0","0","5","0","0","0","0","0","1","1","1","594","18","0","0","0","0","0","0","0","0","0","0","0","7000","7000","3.33","431","3.17","0.00","2","3","3","3","3","0","0","0","6000","4","0.3","1","4","0","3","0","5","1","1","0","0","0","0","0","0","0","0","0","2","2","11","3","1","0","0.00","0","2","0","0","0","0","0","0","0","0","4729"
"3","425","21","0","0","0","0","0","1","0","0","0","0","0","8","0","0","0","0","0","900","0","0","0","0","0","0","520","0","0","0","0","0","0","0","1560","0","0","0","0","0","0","0","0","0","0","0","1","1","2","7.50","2288","0","0","0","2080","0","0","0","73","0","1","0","0","612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","612","0","1","1","1","0","0","0","0","0","0","0","0","0","0","50","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5052","127","2609","2862","4142","1035","3190","1197","3053","1068","2520","1842","2646","110","317","25","1","26","1","0","0","0","5","0","0","2","1","0","5","5","5","0","0","0","5","0","1","2","3","3","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","99","5","5","0","3.10","47","1","912","669","3","81","5","0","5","0","5","0","5","0","1","39","13","40","4","81","997","0","1","1","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","97","0","5","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","5","0","5","0","1","2","5","0","0","0","5","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","21","0","21","0","6","7","5","0","0","0","0","0","8","1","3","21","0","1","1","1","0","5","9","4","5","4","4","0","0","11","0","0","0","5","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","662","612","0.29","468","1.18","0.00","2","2","2","2","1","0","0","0","4500","3","0.5","1","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","2","3","242","5","3","0","0.00","0","2","0","0","633","5","0","0","0","0","4729"
"3","426","9","0","0","0","0","0","1","0","0","0","0","0","4","0","50000","0","285","0","0","0","0","0","1200","0","0","2010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","13.20","2793","0","0","0","2080","0","360","0","0","0","0","0","0","28000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","28000","0","2","2","2","0","0","0","0","0","11400","0","0","0","0","0","0","0","11400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2890","3059","664","2448","1009","3420","4345","5469","2813","3336","692","1102","843","617","315","11","2","49","1","49","0","0","1","1","12000","5","2","0","5","1","0","0","0","0","5","0","5","0","0","1","1","5","5","0","66","283","608","7","0.00","0","0.00","0.00","0.00","4","9.88","60","0","0","5","0","5","0","1","2","5","0","5","0","50","40","1","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","1","0","7","5","0","2","65","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","13","0","0","5","0","2","2","2","0","50","2","5","9","0","9","0","9","6","1","22","0","0","1","1","0","5","2","9","0","6","8","5","5","1","2","3","1","23","23","0","0","12","0","0","0","1","1","0","0","0","0","1","2","2","3995","28","0","0","0","0","0","0","0","0","0","0","0","39400","28000","14.11","755","13.93","0.00","3","3","3","3","1","0","0","0","10000","6","0.4","2","4","4","5","6","1","8","8","0","0","0","0","0","0","0","0","0","2","2","271","6","19","0","0.00","0","1","0","0","642","2","0","0","0","0","6086"
"3","427","19","0","0","0","0","0","1","0","0","0","0","0","1","0","60000","0","260","0","0","0","0","0","1226","0","0","2555","1","0","0","32","0","0","0","0","0","1943","0","0","0","64","0","0","0","0","0","2","4","4","27.60","4306","0","0","0","5200","0","416","0","0","0","0","0","0","23092","0","0","0","150","0","0","0","7579","0","0","0","50","0","0","0","0","0","30871","0","3","3","2","0","0","0","0","0","0","0","0","0","100","0","0","0","100","100","1","1","3000","1","1","0","0","0","0","0","0","0","0","0","1584","3100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6468","3431","3585","3877","2247","2918","1324","442","555","1299","3205","4350","1279","4022","316","31","4","51","1","47","1","17","1","4","35000","5","4","11","5","1","0","0","0","0","5","0","5","0","0","1","1","1","1","1","180","144","857","1","12.31","5","0.00","0.00","0.00","0","0.00","180","0","0","5","0","1","1","1","2","5","0","5","0","50","50","5","1","80","1","99.99","99","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00","1","0","0","0","0","18","5","0","2","62","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","132","903","839","3","0.00","3.95","0","132","0","5","0","1","1","1","2","5","0","5","0","49","39","5","5","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","12","5","0","0","0","2","3","6","6","0","0","5","47","0","47","0","8","6","1","13","11","6","4","0","2","1","1","47","0","3","4","5","1","1","2","2","1","23","4","25","1","17","0","0","0","0","0","1","1","0","0","1","2","4","4508","32","0","0","0","0","0","0","0","0","0","0","0","34071","23242","9.89","1435","9.10","3.90","3","3","3","3","2","0","1","0","12000","4","0.8","3","4","4","8","4","1","7","7","0","0","0","1","0","1","0","0","0","1","4","141","1","25","0","0.00","0","1","0","0","0","0","0","0","0","0","9528"
"3","428","19","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2148","0","0","0","648","0","0","1871","1","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","19.40","3178","0","0","0","5200","0","300","0","0","0","0","0","0","9600","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9600","0","3","3","3","0","0","0","0","0","0","0","0","0","0","481","0","0","481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5548","444","3304","4480","2010","2919","3600","274","1777","3770","1166","93","2354","3588","316","13","3","29","2","0","2","8","5","0","0","4","1","0","5","5","1","5","0","0","5","0","5","0","0","1","1","1","5","0","24","394","707","1","4.75","1","7.13","0.00","0.00","0","0.00","5","6","1","5","0","1","1","1","2","5","0","5","0","49","37","5","1","62","1","99.99","99","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","5","5","5","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","5","0","5","0","5","0","5","0","0","0","5","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","19","0","19","0","7","6","5","8","3","0","2","2","8","1","3","19","0","2","3","5","5","3","3","3","5","4","4","0","0","12","0","0","0","5","0","0","0","0","0","1","1","3","590","18","0","0","0","0","0","0","0","0","0","0","0","10081","9600","3.17","1059","5.13","0.00","3","3","3","3","1","0","1","0","5370","4","0.8","1","2","0","4","0","4","2","1","0","0","2","0","0","0","0","0","0","2","4","11","7","1","0","0.00","0","2","0","0","0","0","0","0","0","0","7323"
"3","429","19","0","0","0","0","0","1","0","0","0","0","0","1","0","50000","0","500","0","0","0","0","0","1200","0","0","2555","0","0","0","32","0","0","0","0","0","2040","0","0","0","0","0","0","0","0","0","2","3","3","18.60","3047","0","0","0","2080","0","600","0","0","0","0","0","0","26000","0","0","0","0","0","0","0","7000","0","0","0","0","0","0","0","0","0","33000","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6468","3431","3585","3877","2247","2918","1324","442","555","1443","4852","5435","393","2823","316","26","3","24","1","22","1","4","1","2","25000","5","2","0","5","1","0","0","0","0","1","5","5","0","0","1","1","5","1","1","36","602","219","3","0.00","0","0.00","12.00","18.00","0","0.00","12","0","0","5","0","1","1","1","1","5","0","5","0","51","51","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","5","5","35","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","5","0","24","391","917","1","5.25","0.00","0","12","0","5","0","5","0","1","1","5","0","5","0","51","40","5","5","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","11","5","0","0","0","3","2","0","0","0","0","5","47","0","47","0","1","7","5","0","0","0","0","0","3","1","1","19","0","2","2","5","5","3","7","4","5","1","1","0","0","12","0","0","0","5","0","0","0","0","0","1","1","3","6160","37","0","0","0","0","0","0","0","0","0","0","0","33000","26000","10.83","1016","10.18","3.43","3","3","3","3","1","0","0","0","10000","5","0.6","2","1","1","4","3","1","7","7","0","1","0","0","0","0","0","0","0","1","4","141","5","11","0","0.00","0","1","0","0","0","0","0","0","0","0","7316"
