"V6301","V6302","V6303","V6304","V6305","V6306","V6307","V6308","V6309","V6310","V6311","V6312","V6313","V6314","V6315","V6316","V6317","V6318","V6319","V6320","V6321","V6322","V6323","V6324","V6325","V6326","V6327","V6328","V6329","V6330","V6331","V6332","V6333","V6334","V6335","V6336","V6337","V6338","V6339","V6340","V6341","V6342","V6343","V6344","V6345","V6346","V6347","V6348","V6349","V6350","V6351","V6352","V6353","V6354","V6355","V6356","V6357","V6358","V6359","V6360","V6361","V6362","V6363","V6364","V6365","V6366","V6367","V6368","V6369","V6370","V6371","V6372","V6373","V6374","V6375","V6376","V6377","V6378","V6379","V6380","V6381","V6382","V6383","V6384","V6385","V6386","V6387","V6388","V6389","V6390","V6391","V6392","V6393","V6394","V6395","V6396","V6397","V6398","V6399","V6400","V6401","V6402","V6403","V6404","V6405","V6406","V6407","V6408","V6409","V6410","V6411","V6412","V6413","V6414","V6415","V6416","V6417","V6418","V6419","V6420","V6421","V6422","V6423","V6424","V6425","V6426","V6427","V6428","V6429","V6430","V6431","V6432","V6433","V6434","V6435","V6436","V6437","V6438","V6439","V6440","V6441","V6442","V6443","V6444","V6445","V6446","V6447","V6448","V6449","V6450","V6451","V6452","V6453","V6454","V6455","V6456","V6457","V6458","V6459","V6460","V6461","V6462","V6463","V6464","V6465","V6466","V6467","V6468","V6469","V6470","V6471","V6472","V6473","V6474","V6475","V6476","V6477","V6478","V6479","V6480","V6481","V6482","V6483","V6484","V6485","V6486","V6487","V6488","V6489","V6490","V6491","V6492","V6493","V6494","V6495","V6496","V6497","V6497_A","V6498","V6498_A","V6499","V6500","V6501","V6502","V6503","V6504","V6505","V6506","V6507","V6508","V6509","V6510","V6511","V6512","V6513","V6514","V6515","V6516","V6517","V6518","V6519","V6520","V6521","V6522","V6523","V6524","V6525","V6526","V6527","V6528","V6529","V6530","V6531","V6532","V6533","V6534","V6535","V6536","V6537","V6538","V6539","V6540","V6541","V6542","V6543","V6544","V6545","V6546","V6547","V6548","V6549","V6550","V6551","V6552","V6553","V6554","V6555","V6556","V6557","V6558","V6559","V6560","V6561","V6562","V6563","V6564","V6565","V6566","V6567","V6568","V6569","V6570","V6571","V6572","V6573","V6574","V6575","V6576","V6577","V6578","V6579","V6580","V6581","V6582","V6583","V6584","V6585","V6586","V6587","V6588","V6589","V6590","V6591","V6592","V6593","V6594","V6595","V6596","V6596_A","V6597","V6597_A","V6598","V6599","V6600","V6601","V6602","V6603","V6604","V6605","V6606","V6607","V6608","V6609","V6610","V6611","V6612","V6613","V6614","V6615","V6616","V6617","V6618","V6619","V6620","V6621","V6622","V6623","V6624","V6625","V6626","V6627","V6628","V6629","V6630","V6631","V6632","V6633","V6634","V6635","V6636","V6637","V6638","V6639","V6640","V6641","V6642","V6643","V6644","V6645","V6646","V6647","V6648","V6649","V6650","V6651","V6652","V6653","V6654","V6655","V6656","V6657","V6658","V6659","V6660","V6661","V6662","V6663","V6664","V6665","V6666","V6667","V6668","V6669","V6670","V6671","V6672","V6673","V6674","V6675","V6676","V6677","V6678","V6679","V6680","V6681","V6682","V6683","V6684","V6685","V6686","V6687","V6688","V6689","V6690","V6691","V6692","V6693","V6694","V6695","V6696","V6697","V6698","V6699","V6700","V6701","V6702","V6703","V6704","V6705","V6706","V6707","V6708","V6709","V6710","V6711","V6712","V6713","V6714","V6715","V6716","V6717","V6718","V6719","V6720","V6721","V6722","V6723","V6724","V6725","V6726","V6727","V6728","V6729","V6730","V6731","V6732","V6733","V6734","V6735","V6736","V6737","V6738","V6739","V6740","V6741","V6742","V6743","V6744","V6745","V6746","V6747","V6748","V6749","V6750","V6751","V6752","V6753","V6754","V6755","V6756","V6757","V6758","V6759","V6760","V6761","V6762","V6763","V6764","V6765","V6766","V6767","V6768","V6769","V6770","V6771","V6772","V6773","V6774","V6775","V6776","V6777","V6778","V6779","V6780","V6781","V6782","V6783","V6784","V6785","V6786","V6787","V6788","V6789","V6790","V6791","V6792","V6793","V6794","V6795","V6796","V6797","V6798","V6799","V6800","V6801","V6802","V6803","V6804","V6805","V6806","V6807","V6808","V6809","V6810","V6811","V6812","V6813","V6814","V6815","V6816"
"3","1773","21","0","0","0","0","0","1","0","0","0","0","0","1","0","4","40","30000","0","24000","0","3072","0","450","0","0","0","0","0","0","900","0","40","400","2820","0","40","0","160","0","0","0","0","0","235","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","22.50","3510","480","0","104","0","0","0","0","0","0","0","0","3120","0","520","0","0","0","0","0","0","13","0","0","0","0","0","19100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19100","0","4","2318","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2852","2501","3448","1396","3908","4649","3506","3141","1858","591","214","2672","10","2","18","4","25","1","24","2","2","1","5","0","0","0","1","2","30000","1","4","7","1","1","1","28","5","0","5","0","0","5","0","0","1","2","1","1","5","1","1","62","621","32","219","24","0","0","0","0","0","1","1","1","2","1","2","5","0","5","0","47","60","5","3","0.00","0","0.00","8.70","13.05","0","0.00","5","0","0","0.00","0","0","1","13.05","1","0","0","0","0","13","4","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","1","40","2","5","1","1","4","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","1","5","1","1","1","0","5","0","0","5","0","0","1","1","5","5","0","5","12","5","0","0","0","6","2","1","1","0","0","5","21","0","21","0","6","6","1","0","0","0","0","0","3","5","2","21","0","1","2","5","5","5","6","4","5","6","6","0","0","13","0","0","0","0","0","5","0","0","0","1","1","19100","19100","0","5.44","1170","6.77","0.00","2","2","2","2","1","0","0","0","4286","7","0.6","2","2","1","6","4","0","1","6","5","1","1","0","0","0","0","0","0","0","1","2","5","14","0","0","0","0","0","0","1","459","1773","2","6610"
"3","1774","21","0","0","0","0","0","1","0","0","0","0","0","1","0","30","150","10000","0","1500","0","1740","0","9999","0","0","0","0","0","0","300","0","0","0","2208","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","13.20","2798","1976","0","0","0","0","0","0","0","0","0","0","2340","0","1300","0","0","0","0","0","0","37","0","0","0","0","0","25000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25000","0","2","4312","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1759","424","3640","466","1467","3615","4073","4757","859","590","25","2672","9","2","20","2","50","1","42","0","0","5","0","0","0","0","1","2","20000","1","4","4","4","1","1","1","5","0","5","0","0","5","0","0","5","0","2","1","5","1","1","61","714","32","219","6","10","9","1","1","1","5","0","5","0","1","6","5","0","5","0","46","48","5","3","0.00","0","0.00","8.60","12.90","0","0.00","5","0","0","0.00","0","0","1","17.20","5","1","0","0","0","6","4","5","0","5","2","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","1","38","0","0","1","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","3","1","1","0","1","1","0","1","5","0","1","9","0","1","1","5","5","0","5","11","5","0","0","0","2","3","4","0","13","0","5","31","0","21","0","6","7","5","13","0","0","1","0","6","1","4","21","0","2","2","5","5","1","2","5","1","27","27","0","0","11","0","0","0","5","0","0","0","0","0","1","1","25000","25000","0","8.93","755","11.32","0.00","2","2","1","2","1","0","0","0","2500","5","0.5","2","4","3","3","3","0","1","7","8","0","0","0","0","0","0","0","0","0","1","2","1","32","0","0","0","0","0","0","1","459","1774","2","4396"
"3","1775","21","0","0","0","0","0","1","1","0","0","2","6","1","0","12","75","55000","0","7000","0","1680","0","460","0","0","0","0","0","0","1000","0","0","0","2256","0","0","0","160","0","0","0","40","0","423","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","4","28.30","5476","2600","0","208","0","364","0","0","0","0","0","0","4420","0","520","0","0","0","0","0","0","0","0","0","0","0","0","25000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25000","0","3","4088","28","0","0","0","0","0","0","210","0","0","0","0","0","0","210","1536","5000","0","0","287","0","0","0","0","0","0","0","0","0","1560","1560","0","2","1","1758","2838","1702","4037","4404","949","3648","5200","4356","3193","2698","2672","8","2","20","4","40","1","40","1","10","5","0","0","0","0","1","1","30000","1","5","6","1","1","1","6","5","0","5","0","0","5","0","0","5","0","1","1","5","1","1","61","706","32","219","132","0","0","0","0","0","5","0","1","2","1","2","5","0","1","1","47","48","5","3","0.00","0","0.00","7.40","11.10","0","0.00","5","0","0","0.00","0","0","1","11.00","1","0","0","0","0","25","4","5","0","5","2","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","1","50","4","1","5","1","4","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","1","2","5","0","5","0","0","0","1","1","5","5","1","1","3","5","0","0","1","97","0","1","1","5","5","0","5","10","5","0","0","0","9","2","10","10","0","0","5","21","0","21","0","6","5","1","12","11","10","4","3","3","1","3","21","0","1","1","5","5","1","2","9","5","20","3","50","0","8","0","0","0","5","0","0","0","0","0","1","2","31770","25000","210","5.80","1472","11.08","0.00","2","2","2","2","1","0","0","0","9167","5","0.7","3","3","3","2","3","0","1","8","5","0","0","1","0","0","0","1","0","0","1","2","1","32","0","0","0","0","0","0","1","459","1775","2","9172"
"3","1776","37","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","15000","0","0","0","0","0","158","0","0","0","0","0","0","572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","11.70","2480","2496","0","0","0","0","0","0","0","0","0","0","1310","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","6828","0","0","0","0","0","2389","0","9217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2631","1761","1934","21","1544","3838","4054","265","2513","2479","1348","6960","4","2","20","2","73","1","66","0","0","5","0","0","0","0","5","0","0","0","0","4","1","1","5","0","0","0","5","0","0","5","0","0","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","71","5","0","0","0","0","0","0","5","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","1","48","0","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","1","1","5","0","5","0","0","0","5","1","1","0","5","0","0","0","0","0","5","0","0","5","1","5","1","1","5","10","5","0","0","0","0","2","0","0","0","0","5","0","0","0","0","5","6","1","38","32","26","3","0","1","5","2","34","0","2","2","5","1","1","1","0","5","47","47","0","0","8","0","0","0","5","0","0","0","0","0","1","2","9217","0","9217","3.72","669","0.00","0.00","1","2","6","6","3","0","0","0","3750","5","0.5","2","6","6","2","3","0","1","3","3","0","0","0","0","0","0","0","0","0","1","2","0","42","0","0","0","0","0","0","1","373","1776","2","3947"
"3","1777","31","0","0","0","0","0","1","0","0","0","0","0","1","0","9999","75","50000","0","1300","0","1788","0","1072","0","0","0","0","0","0","1475","0","40","200","2000","0","0","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","12.60","2671","0","0","1040","0","260","0","0","0","0","0","0","1300","0","180","0","0","0","0","0","0","0","0","0","0","0","0","7200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7200","0","2","505","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","375","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2509","2190","1278","1171","1106","2186","347","656","1380","1610","1235","2592","21","2","30","2","57","2","0","1","17","5","0","0","0","0","1","1","12000","1","3","8","1","1","1","1","5","0","5","0","0","5","0","0","1","3","1","1","5","5","0","40","372","99","607","30","0","0","0","0","0","5","0","5","0","1","2","5","0","5","0","50","40","5","1","3.83","5","0.00","0.00","0.00","0","0.00","5","0","0","0.00","0","0","5","0.00","0","0","5","5","5","3","4","5","0","5","4","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","20","1","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","1","1","0","1","1","3","5","0","0","1","2","0","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","3","4","5","22","21","20","7","0","4","5","2","31","0","1","1","5","5","3","2","4","5","9","9","0","0","12","0","0","0","5","0","0","0","0","0","1","2","7800","7200","0","2.92","721","3.60","0.00","1","1","6","6","1","0","0","0","6250","8","0.3","1","5","0","4","0","80","4","2","2","0","0","0","1","0","0","0","0","0","1","4","1","36","0","0","0","0","0","0","2","476","1777","2","4434"
"3","1778","31","0","0","0","0","0","1","1","0","0","1","3","1","0","20","200","30000","0","0","0","0","0","900","0","0","0","0","0","0","2220","0","80","300","1760","0","0","0","0","0","0","0","0","0","0","0","1960","0","0","0","0","0","0","0","0","0","245","0","2","3","3","20.10","4524","2080","0","1040","0","1040","0","0","0","0","0","0","1820","0","240","0","0","0","0","0","0","100","0","0","0","0","0","8000","0","0","0","0","0","0","12000","0","0","0","0","0","0","0","0","0","20000","0","3","2730","25","0","0","0","0","0","714","0","0","0","0","0","0","0","714","2080","8570","2","0","939","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1260","1643","969","3161","3350","3046","1567","2669","1536","2276","3168","2592","22","2","15","3","54","1","51","1","14","5","0","0","0","0","1","2","35000","1","4","6","1","1","5","0","0","0","5","0","0","5","0","0","1","5","5","0","0","0","0","0","171","0","887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","41","88","44","40","5","7","5","0","0","0","0","0","1","1","1","5","1","1","75","925","86","838","180","0","0","5","0","5","0","1","3","5","0","5","0","49","40","5","3","0.00","6.00","0","5","0","0","0","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","40","20","1","1","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","5","0","5","1","3","4","5","0","0","5","0","0","5","1","1","1","1","5","12","1","2","0","0","4","5","15","13","50","2","5","31","0","31","0","5","6","5","21","19","18","9","1","2","1","2","31","0","1","1","5","5","1","2","2","1","33","33","0","0","8","0","0","0","5","0","0","0","0","0","1","3","29284","8000","714","6.47","1097","4.55","6.12","1","1","1","1","1","2","0","1","5000","6","0.5","2","4","4","2","5","0","1","8","6","0","0","0","1","0","0","0","0","0","1","4","1","34","0","0","0","0","0","0","1","476","1778","2","5284"
"3","1779","31","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2160","0","5","1","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","5.40","1647","0","0","1092","0","0","0","0","0","0","0","0","1040","0","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","99","0","1","0","0","0","0","0","0","3719","9152","0","0","0","0","0","0","0","12871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","1214","1797","1215","1839","1812","3714","4219","460","1594","3509","9680","10","1","23","1","61","2","0","0","0","5","0","0","0","0","1","1","200","5","0","3","2","5","0","0","0","0","5","0","0","1","2","8","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","21","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","1","1","0","1","1","5","5","0","0","5","0","0","5","5","0","1","1","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","7","5","5","24","0","0","1","0","8","1","3","31","0","1","1","5","5","3","2","0","5","40","35","50","0","7","0","0","0","5","0","0","0","0","0","1","1","12970","0","12871","7.87","337","0.00","0.00","1","1","6","6","1","0","0","0","7200","4","0.3","1","5","0","2","0","0","3","4","7","0","0","0","0","0","0","0","0","0","1","4","3","29","0","0","0","0","0","0","2","476","1779","2","3253"
"3","1780","31","0","0","0","0","0","1","0","0","0","0","0","1","0","10","72","0","0","0","0","0","0","0","2160","0","5","1","0","0","225","0","0","0","1466","1","0","0","0","0","0","0","120","0","282","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","7.50","2288","0","0","624","0","0","0","0","0","0","0","0","780","0","156","0","0","0","0","0","0","0","0","0","0","0","0","8160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8160","0","1","863","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","1214","1797","1215","1839","1812","4934","2338","5271","1187","1333","9680","11","1","48","1","27","1","0","0","0","5","0","0","0","0","1","1","10000","1","5","3","2","5","0","0","0","0","5","0","0","1","1","4","5","0","2","1","5","1","1","51","415","51","67","84","0","0","0","0","0","5","0","5","0","1","2","5","0","1","3","47","26","5","3","0.00","0","0.00","11.97","17.95","0","0.00","1","55","2","99.99","99","99","5","0.00","0","0","1","0","0","25","4","1","1","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","12","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","3","1","5","1","1","4","0","5","0","0","5","0","0","1","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","31","0","31","0","5","6","5","0","0","0","0","0","1","1","2","31","0","2","2","5","5","5","2","2","5","7","7","0","0","12","0","0","0","1","2","0","0","0","0","1","1","8160","8160","0","3.57","468","5.57","0.00","3","1","1","1","3","0","1","0","7200","4","0.3","1","2","0","5","0","0","4","2","3","0","0","0","0","0","0","0","0","0","1","4","5","34","0","0","0","0","0","0","2","272","1780","2","3516"
"3","1781","42","0","0","0","0","0","1","0","0","0","0","0","1","0","100","600","65000","0","59000","0","7440","0","350","0","0","0","0","0","0","1416","0","40","2000","2330","0","0","0","0","0","0","0","0","0","100","0","1976","0","0","0","48","0","0","0","0","0","165","0","2","2","2","14.00","2968","1040","0","1040","0","0","0","0","0","0","0","0","1560","0","2080","0","0","0","0","0","0","0","0","0","0","0","0","17000","0","0","0","0","0","0","15000","0","0","0","0","0","0","0","0","0","32000","0","2","6686","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5146","1710","1200","1309","2503","4442","2763","2522","3682","2089","2108","8424","20","2","24","2","25","1","25","0","0","5","0","0","0","0","1","2","25000","1","1","7","1","1","1","30","5","0","1","3","2","5","0","0","1","4","1","1","5","5","0","51","0","32","0","78","0","0","0","0","0","5","0","5","0","1","2","5","0","5","0","50","45","1","3","0.00","0","0.00","8.25","12.37","0","0.00","1","61","1","13.33","3","10","1","12.38","5","5","0","0","0","11","4","1","5","2","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","20","225","30","199","24","0","0","5","0","1","1","1","2","5","0","5","0","49","40","5","1","7.25","0.00","0","5","0","0","0","19","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","20","20","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","1","1","1","0","1","4","0","5","0","0","5","0","0","5","1","5","5","0","5","12","5","0","0","0","4","5","4","4","0","0","5","42","0","42","0","5","6","9","0","0","0","0","0","3","1","3","42","0","1","1","5","5","3","4","4","5","4","2","50","0","13","0","0","0","0","0","5","0","0","0","1","3","32000","17000","0","10.78","801","7.30","7.59","3","3","3","3","1","0","0","0","9286","8","0.3","2","2","2","6","4","0","1","8","8","0","0","0","0","0","0","0","0","0","1","3","5","12","0","0","0","0","0","0","1","187","1781","2","4396"
"3","1782","42","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1032","0","5","0","0","0","0","0","17","0","1504","0","0","0","480","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","24.20","3775","0","0","1560","0","624","0","0","0","0","0","0","4680","0","520","0","0","0","0","0","0","0","9999","9999","9999","0","0","2446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2446","1040","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1860","7387","2","0","361","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6284","1242","637","1786","3291","4142","1358","1911","2966","2928","2837","8424","18","2","31","4","50","2","0","1","1","1","1","0","0","0","5","0","0","0","0","5","3","5","0","0","0","0","5","0","0","1","2","5","1","5","1","1","5","5","0","75","902","82","728","132","0","0","0","0","0","5","0","1","6","1","2","5","0","5","0","44","20","5","3","0.00","0","0.00","2.90","99.99","0","0.00","1","75","1","3.31","52","12","1","2.90","1","0","0","0","0","6","1","5","0","5","1","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","30","1","5","1","1","4","0","99","1","99","9","0","9","999","5","0","5","0","5","0","0","0","5","0","5","0","1","1","5","0","3","5","0","5","1","1","0","5","0","0","1","3","0","5","5","0","1","1","5","0","0","0","0","0","0","0","0","0","0","0","5","17","0","17","0","8","7","5","24","16","15","8","2","5","1","2","42","0","9","9","5","5","1","1","3","5","30","30","0","0","9","0","0","0","5","0","0","0","0","0","1","4","9833","2446","0","2.60","1258","1.63","0.00","3","3","3","3","1","2","0","1","2064","3","0.8","3","4","0","3","0","245","4","3","2","1","0","0","0","0","0","0","1","1","2","4","1","1","0","0","0","0","0","0","2","187","1782","2","6712"
